date,pm25,pm10,no2,so2,co,temp_mean,temp_min,temp_max,humidity_mean,dew_point_mean,wind_speed_mean,wind_speed_max,wind_gust_max,wind_dir_mean,pressure_mean,precip_sum,cloud_mean,radiation_mean
2020-05-19,24.0,,,,,15.270833333333334,12.4,18.0,58.875,6.604166666666667,20.383333333333333,32.9,61.2,214.20833333333334,969.0583333333334,0.6,72.45833333333333,251.91666666666666
2020-05-20,31.0,,,,,15.633333333333333,10.1,20.9,52.416666666666664,5.254166666666666,16.695833333333333,29.7,55.1,180.66666666666666,972.9541666666668,2.0,67.16666666666667,278.5416666666667
2020-05-21,15.0,,,,,13.004166666666668,8.9,17.0,53.708333333333336,2.2875,17.0125,22.3,44.3,222.875,976.1916666666666,0.3,55.333333333333336,253.95833333333334
2020-05-22,25.0,,,,,15.483333333333334,10.6,19.4,51.5,5.3999999999999995,15.308333333333332,25.8,49.7,175.70833333333334,978.7708333333334,0.0,84.45833333333333,221.54166666666666
2020-05-23,37.0,,,,,19.9375,11.1,27.5,57.5,10.433333333333334,7.441666666666666,14.5,27.7,215.66666666666666,980.4708333333333,0.0,55.541666666666664,303.0
2020-05-24,45.0,,,,,24.15833333333333,14.4,31.4,47.416666666666664,11.108333333333334,7.404166666666666,10.4,20.5,228.625,983.6583333333333,0.0,35.375,284.125
2020-05-25,71.0,,,,,26.383333333333336,16.5,32.8,39.541666666666664,10.258333333333333,5.029166666666667,8.3,17.6,188.29166666666666,985.1125000000001,0.0,6.375,303.2083333333333
2020-05-26,69.0,,,,,26.5,19.1,33.9,35.666666666666664,8.983333333333333,12.825000000000001,23.7,43.6,213.75,981.0916666666667,0.0,13.416666666666666,287.7083333333333
2020-05-27,38.0,,,,,17.474999999999998,12.8,22.3,46.833333333333336,5.325,18.033333333333335,22.3,41.8,42.25,984.2958333333332,0.0,27.208333333333332,303.5416666666667
2020-05-28,39.0,,,,,18.0125,11.1,24.4,39.833333333333336,2.9916666666666667,7.579166666666667,9.7,23.4,74.375,981.7541666666666,0.0,31.333333333333332,333.875
2020-05-29,40.0,,,,,21.241666666666667,12.1,29.0,36.791666666666664,4.354166666666667,8.879166666666666,12.6,26.6,196.29166666666666,975.5041666666666,0.0,23.291666666666668,328.7083333333333
2020-05-30,48.0,,,,,20.7375,15.5,26.2,43.875,6.820833333333333,11.475,16.6,31.3,124.91666666666667,974.4333333333334,0.0,26.375,323.5833333333333
2020-05-31,37.0,,,,,24.224999999999998,12.8,32.8,35.416666666666664,6.25,15.308333333333332,27.3,53.3,186.66666666666666,971.5,0.0,20.083333333333332,321.6666666666667
2020-06-01,46.0,,,,,26.258333333333336,19.8,32.2,39.041666666666664,10.6875,14.395833333333334,28.7,59.0,243.29166666666666,968.5791666666668,0.2,73.75,240.29166666666666
2020-06-02,36.0,,,,,23.729166666666668,17.9,29.1,39.416666666666664,7.645833333333333,13.125,21.2,41.4,254.04166666666666,969.8249999999999,0.0,20.958333333333332,332.75
2020-06-03,32.0,,,,,18.925,14.2,23.8,47.0,7.0874999999999995,16.433333333333334,23.2,42.1,38.083333333333336,971.7666666666668,0.0,62.833333333333336,265.8333333333333
2020-06-04,26.0,,,,,15.195833333333333,10.3,21.0,38.0,0.5,20.5625,29.2,58.0,55.208333333333336,972.3833333333333,0.0,7.0,340.0833333333333
2020-06-05,18.0,,,,,13.533333333333333,7.2,20.5,37.666666666666664,-1.7166666666666668,18.2,28.9,57.2,219.25,978.9416666666666,0.0,24.375,316.5
2020-06-06,29.0,,,,,16.404166666666665,8.9,22.2,36.458333333333336,0.7125,10.929166666666667,17.0,34.2,246.08333333333334,981.4666666666667,0.0,45.291666666666664,222.08333333333334
2020-06-07,40.0,,,,,19.1125,11.8,24.8,37.625,3.7875,11.475,15.3,30.6,38.916666666666664,981.5333333333333,0.0,23.791666666666668,286.875
2020-06-08,41.0,,,,,20.370833333333334,11.6,26.1,40.833333333333336,5.466666666666666,8.133333333333333,11.1,25.2,95.75,979.5,0.0,33.291666666666664,232.20833333333334
2020-06-09,46.0,,,,,22.391666666666666,14.6,27.6,35.958333333333336,5.908333333333334,11.529166666666667,17.4,32.8,61.541666666666664,978.6458333333334,0.0,28.291666666666668,260.5
2020-06-10,44.0,,,,,22.766666666666666,16.0,28.2,38.666666666666664,7.233333333333333,14.1875,18.2,37.1,67.04166666666667,979.8791666666666,0.0,52.791666666666664,325.9166666666667
2020-06-11,59.0,,,,,24.570833333333336,18.4,29.9,40.125,9.674999999999999,10.670833333333334,14.5,30.6,69.75,977.5041666666666,0.0,82.66666666666667,272.9166666666667
2020-06-12,52.0,,,,,25.0625,17.5,30.6,39.375,9.191666666666666,6.595833333333334,12.4,21.2,166.66666666666666,972.2458333333334,0.0,41.916666666666664,260.9166666666667
2020-06-13,42.0,,,,,26.40416666666667,18.9,32.6,34.791666666666664,8.466666666666667,14.179166666666667,25.2,46.8,242.95833333333334,966.25,0.0,52.166666666666664,273.3333333333333
2020-06-14,,,,,,17.641666666666666,13.8,22.2,42.75,3.5875,17.791666666666668,24.1,42.1,25.208333333333332,970.6208333333334,0.30000000000000004,44.583333333333336,294.2916666666667
2020-06-15,21.0,,,,,14.154166666666667,10.6,17.3,42.791666666666664,1.3583333333333334,18.841666666666665,24.3,43.6,40.375,973.625,3.9000000000000004,91.375,149.75
2020-06-16,27.0,,,,,13.775,10.1,17.0,57.875,5.141666666666667,23.108333333333334,35.2,64.4,31.708333333333332,969.2416666666667,7.5,92.45833333333333,141.33333333333334
2020-06-17,30.0,,,,,17.675,11.4,23.1,40.0,3.2375000000000003,15.333333333333334,19.9,40.3,121.04166666666667,966.5208333333334,0.0,58.458333333333336,343.0
2020-06-18,37.0,,,,,18.766666666666666,13.4,25.2,52.416666666666664,8.450000000000001,15.299999999999999,23.5,46.4,236.0,965.5541666666667,1.4000000000000001,57.041666666666664,252.25
2020-06-19,21.0,,,,,13.383333333333333,9.3,16.1,43.75,0.8875000000000001,13.858333333333334,17.2,33.1,167.91666666666666,971.7958333333332,0.0,59.041666666666664,212.125
2020-06-20,19.0,,,,,12.729166666666666,7.2,18.1,42.625,-0.44166666666666665,11.3375,17.1,37.1,240.125,975.2458333333334,0.0,27.833333333333332,332.0833333333333
2020-06-21,13.0,,,,,17.724999999999998,10.9,24.1,40.291666666666664,3.345833333333333,15.416666666666666,21.4,42.8,207.45833333333334,971.3416666666667,0.0,0.2916666666666667,345.875
2020-06-22,11.0,,,,,21.2375,12.0,28.5,38.416666666666664,4.904166666666667,10.395833333333334,16.3,34.2,182.79166666666666,964.6708333333332,0.0,8.625,345.4166666666667
2020-06-23,38.0,,,,,20.9625,14.0,28.2,43.083333333333336,7.0625,12.954166666666666,33.7,64.1,219.91666666666666,962.6999999999999,4.2,41.791666666666664,297.125
2020-06-24,15.0,,,,,17.6875,12.1,23.0,50.166666666666664,6.154166666666666,14.020833333333334,20.7,40.3,321.75,970.9625,2.2,59.291666666666664,341.8333333333333
2020-06-25,19.0,,,,,19.95,13.4,25.1,44.0,6.916666666666667,14.375,22.4,42.8,214.54166666666666,967.2166666666667,0.1,85.33333333333333,182.45833333333334
2020-06-26,31.0,,,,,18.537499999999998,13.8,23.8,65.5,11.512500000000001,13.020833333333334,24.3,44.6,143.25,959.6374999999999,8.9,95.04166666666667,170.79166666666666
2020-06-27,28.0,,,,,11.654166666666667,9.6,13.6,90.83333333333333,10.204166666666667,18.625,29.5,54.4,220.0,955.8458333333333,37.1,91.0,42.375
2020-06-28,16.0,,,,,14.683333333333332,9.1,18.8,59.375,5.825,22.59166666666667,32.6,60.1,224.33333333333334,964.6291666666666,0.30000000000000004,93.5,211.04166666666666
2020-06-29,28.0,,,,,17.454166666666666,12.7,22.5,65.75,10.266666666666667,18.970833333333335,28.6,54.7,218.95833333333334,963.2458333333334,4.6,89.5,231.54166666666666
2020-06-30,30.0,,,,,20.783333333333335,12.5,28.9,53.416666666666664,10.137500000000001,14.866666666666667,26.4,56.9,154.58333333333334,965.3000000000001,0.0,43.291666666666664,288.9583333333333
2020-07-01,40.0,,,,,21.224999999999998,13.5,27.3,63.5,13.683333333333332,13.966666666666667,25.1,42.8,68.625,965.5708333333333,0.3,65.125,278.875
2020-07-02,31.0,,,,,20.716666666666665,14.3,27.1,68.29166666666667,14.158333333333333,16.604166666666668,25.2,43.9,46.625,963.5416666666666,1.2,71.70833333333333,260.2916666666667
2020-07-03,30.0,,,,,17.108333333333334,15.7,20.4,85.125,14.491666666666667,16.229166666666668,20.6,38.5,249.66666666666666,967.4208333333332,9.5,94.0,158.41666666666666
2020-07-04,29.0,,,,,19.320833333333333,15.4,23.3,65.95833333333333,12.241666666666667,17.683333333333334,23.2,47.2,338.5,969.9499999999999,0.2,83.83333333333333,269.5833333333333
2020-07-05,28.0,,,,,19.125,13.9,23.5,55.625,9.6625,14.079166666666666,21.2,40.7,260.5833333333333,969.65,0.0,63.875,235.41666666666666
2020-07-06,35.0,,,,,19.570833333333333,14.5,24.3,60.625,11.179166666666667,7.541666666666667,11.2,24.5,303.875,969.1,0.0,60.666666666666664,229.29166666666666
2020-07-07,58.0,,,,,20.287499999999998,14.2,25.3,65.41666666666667,13.083333333333334,6.595833333333334,10.6,31.0,119.5,971.15,2.0,46.125,275.0416666666667
2020-07-08,50.0,,,,,21.441666666666666,15.2,26.0,60.875,12.829166666666666,10.6875,17.3,32.8,41.416666666666664,974.4,0.0,16.916666666666668,291.125
2020-07-09,41.0,,,,,22.866666666666664,15.7,28.4,54.166666666666664,12.354166666666666,9.658333333333333,13.8,30.2,84.95833333333333,973.7166666666667,0.0,33.666666666666664,324.0
2020-07-10,56.0,,,,,23.4375,19.1,29.8,62.25,15.595833333333333,12.816666666666668,21.4,46.1,268.7916666666667,968.3583333333332,3.6,32.833333333333336,253.45833333333334
2020-07-11,37.0,,,,,21.45,14.9,27.2,54.166666666666664,11.245833333333332,9.633333333333333,13.8,31.0,72.29166666666667,971.7125,0.0,14.916666666666666,329.8333333333333
2020-07-12,44.0,,,,,23.71666666666667,17.8,29.3,59.416666666666664,15.012500000000001,10.929166666666667,18.4,49.0,251.95833333333334,972.1291666666666,4.1,32.291666666666664,252.66666666666666
2020-07-13,38.0,,,,,22.116666666666664,16.5,27.1,49.916666666666664,10.583333333333334,11.5,16.8,31.7,35.666666666666664,974.3333333333334,0.0,9.291666666666666,331.0416666666667
2020-07-14,60.0,,,,,23.416666666666668,15.0,29.7,51.75,12.1625,10.458333333333334,16.9,33.8,34.0,976.4125,0.0,13.583333333333334,304.0
2020-07-15,51.0,,,,,24.25,19.0,29.4,49.583333333333336,12.408333333333333,15.612499999999999,20.7,40.0,44.0,978.0749999999999,0.0,5.333333333333333,327.75
2020-07-16,26.0,,,,,23.8625,17.5,29.6,39.416666666666664,8.108333333333333,16.458333333333332,23.0,42.8,62.333333333333336,975.7583333333333,0.0,8.375,330.625
2020-07-17,50.0,,,,,26.129166666666666,19.0,31.8,43.208333333333336,12.320833333333333,21.820833333333336,31.0,56.2,64.70833333333333,971.7541666666666,0.0,70.20833333333333,296.5416666666667
2020-07-18,63.0,,,,,28.554166666666664,22.9,33.5,41.0,13.4,21.7625,29.0,56.5,74.25,969.1083333333332,0.0,50.25,285.25
2020-07-19,45.0,,,,,26.295833333333334,20.6,31.4,37.875,10.045833333333333,15.391666666666666,20.8,41.0,63.791666666666664,968.2375000000001,0.0,49.791666666666664,318.3333333333333
2020-07-20,52.0,,,,,25.65833333333333,17.9,31.9,37.416666666666664,9.270833333333334,12.8125,18.7,33.5,49.75,964.8916666666668,0.0,24.625,316.25
2020-07-21,41.0,,,,,22.412499999999998,20.0,25.5,64.75,15.358333333333334,14.112499999999999,20.7,44.6,38.75,965.2416666666667,2.4,70.04166666666667,203.75
2020-07-22,27.0,,,,,19.929166666666667,14.6,24.4,52.916666666666664,9.566666666666666,14.870833333333332,18.9,38.5,62.833333333333336,969.2541666666666,0.0,38.875,245.95833333333334
2020-07-23,37.0,,,,,20.349999999999998,14.7,26.3,58.208333333333336,11.4625,11.116666666666667,15.8,31.7,127.95833333333333,965.7791666666667,1.0,67.375,204.70833333333334
2020-07-24,33.0,,,,,20.8875,17.5,25.5,72.33333333333333,15.5875,7.825,14.5,41.4,178.58333333333334,962.5791666666668,6.1000000000000005,62.458333333333336,247.08333333333334
2020-07-25,20.0,,,,,19.162499999999998,15.4,22.4,77.95833333333333,15.154166666666667,15.254166666666668,25.3,45.7,252.08333333333334,963.7666666666668,7.5,68.20833333333333,168.5
2020-07-26,37.0,,,,,18.216666666666665,12.2,23.0,70.58333333333333,12.112499999999999,6.470833333333334,9.8,23.8,254.16666666666666,971.7083333333334,0.0,38.458333333333336,268.3333333333333
2020-07-27,44.0,,,,,19.020833333333332,14.9,23.0,68.20833333333333,12.737499999999999,9.016666666666667,16.2,29.2,60.708333333333336,968.6208333333334,2.5,47.041666666666664,263.5
2020-07-28,38.0,,,,,17.604166666666668,14.4,22.4,76.08333333333333,13.225,13.9,24.9,45.0,86.16666666666667,965.3958333333334,6.6,86.91666666666667,207.0
2020-07-29,32.0,,,,,17.608333333333334,14.1,21.8,65.45833333333333,10.583333333333334,14.25,21.3,40.3,335.7083333333333,970.5458333333332,3.1999999999999997,46.583333333333336,239.95833333333334
2020-07-30,48.0,,,,,18.6125,11.8,23.9,63.208333333333336,10.745833333333332,5.916666666666667,10.2,23.0,227.41666666666666,974.1708333333332,0.0,39.041666666666664,272.25
2020-07-31,48.0,,,,,21.775000000000002,15.2,28.0,57.583333333333336,12.237499999999999,9.841666666666667,13.4,29.2,217.5,971.9,0.0,40.541666666666664,251.625
2020-08-01,41.0,,,,,22.962500000000002,15.7,29.0,58.208333333333336,13.466666666666667,7.670833333333333,10.1,23.8,100.125,973.5833333333334,0.0,8.791666666666666,284.4166666666667
2020-08-02,44.0,,,,,24.391666666666666,17.3,30.6,51.916666666666664,13.091666666666667,12.416666666666666,19.2,43.2,91.0,975.4875000000001,0.0,7.666666666666667,283.625
2020-08-03,55.0,,,,,25.0625,18.9,30.1,49.083333333333336,13.266666666666666,16.329166666666666,26.7,50.0,52.625,973.0708333333333,0.0,11.875,290.875
2020-08-04,39.0,,,,,23.508333333333336,18.0,27.6,49.125,11.883333333333333,17.179166666666667,22.3,43.9,55.291666666666664,970.2375000000001,0.0,45.125,256.0833333333333
2020-08-05,46.0,,,,,23.554166666666664,17.6,28.5,44.791666666666664,10.445833333333333,18.3125,24.9,47.5,59.958333333333336,971.3166666666666,0.0,0.25,294.25
2020-08-06,56.0,,,,,23.479166666666668,17.1,29.1,41.458333333333336,9.041666666666666,15.508333333333333,23.5,45.0,79.83333333333333,974.4666666666667,0.0,0.0,296.9166666666667
2020-08-07,59.0,,,,,24.0,15.9,30.3,41.916666666666664,9.504166666666666,11.833333333333334,16.9,34.6,102.66666666666667,972.4833333333332,0.0,24.25,291.7916666666667
2020-08-08,49.0,,,,,23.53333333333333,18.0,28.5,48.916666666666664,11.625,9.362499999999999,19.1,33.5,102.45833333333333,966.0625,0.2,78.75,120.08333333333333
2020-08-09,38.0,,,,,23.40416666666667,19.1,28.0,51.75,12.7125,17.283333333333335,25.7,55.4,164.25,958.6999999999999,2.5,74.79166666666667,188.29166666666666
2020-08-10,25.0,,,,,22.72083333333333,16.8,29.6,59.208333333333336,13.520833333333334,12.679166666666667,23.3,50.0,198.45833333333334,956.975,0.30000000000000004,40.625,223.375
2020-08-11,22.0,,,,,17.679166666666667,14.9,19.2,68.5,11.633333333333333,14.325000000000001,21.5,45.4,219.33333333333334,956.3666666666667,1.7,82.91666666666667,108.79166666666667
2020-08-12,14.0,,,,,17.6125,14.2,22.0,77.58333333333333,13.279166666666667,14.466666666666667,20.3,39.6,261.3333333333333,958.5791666666668,2.1,73.29166666666667,181.41666666666666
2020-08-13,,,,,,16.920833333333334,14.6,20.0,75.16666666666667,12.329166666666666,16.595833333333335,20.6,40.0,295.125,963.8458333333333,1.9000000000000001,80.0,150.375
2020-08-14,,,,,,16.016666666666666,13.6,19.4,71.20833333333333,10.595833333333333,7.566666666666666,9.7,23.0,266.25,969.2125,0.7000000000000001,91.54166666666667,119.83333333333333
2020-08-15,,,,,,18.45,12.1,23.7,58.125,9.445833333333333,3.920833333333333,9.2,14.8,128.58333333333334,970.4041666666667,0.0,25.791666666666668,267.875
2020-08-16,48.0,,,,,19.333333333333332,13.5,25.9,60.833333333333336,11.0875,11.762500000000001,15.8,43.9,152.70833333333334,964.6041666666666,0.8,77.58333333333333,175.66666666666666
2020-08-17,23.0,,,,,17.5625,12.9,21.9,66.0,10.254166666666666,12.833333333333334,23.0,42.8,231.375,961.6791666666667,0.7,53.791666666666664,206.04166666666666
2020-08-18,17.0,,,,,16.191666666666666,12.6,19.7,61.75,8.612499999999999,17.804166666666667,27.9,55.1,225.375,959.5916666666667,2.2,53.375,208.0
2020-08-19,14.0,,,,,14.729166666666666,12.6,17.7,71.5,9.4,19.162499999999998,27.1,55.8,234.83333333333334,960.0083333333333,3.3,56.333333333333336,161.5
2020-08-20,10.0,,,,,14.808333333333332,11.6,18.5,49.541666666666664,3.8333333333333335,19.6875,28.2,51.8,233.29166666666666,962.8791666666666,0.0,44.208333333333336,243.66666666666666
2020-08-21,13.0,,,,,13.85,11.4,17.5,66.16666666666667,7.4750000000000005,15.875,21.3,44.6,239.79166666666666,963.5958333333333,3.3,66.33333333333333,128.04166666666666
2020-08-22,12.0,,,,,14.608333333333334,10.7,19.6,75.58333333333333,9.987499999999999,10.383333333333333,14.6,31.7,229.70833333333334,965.5083333333333,1.0,52.958333333333336,151.375
2020-08-23,20.0,,,,,15.079166666666666,9.3,20.4,71.83333333333333,9.424999999999999,8.954166666666667,14.1,30.2,273.5833333333333,965.1875,0.2,43.541666666666664,198.25
2020-08-24,75.0,,,,,15.370833333333332,9.6,20.4,68.0,8.958333333333334,7.808333333333334,15.4,29.9,73.33333333333333,964.7333333333332,0.0,84.08333333333333,165.5
2020-08-25,56.0,,,,,15.299999999999999,11.4,19.8,61.875,7.616666666666666,12.954166666666666,18.8,36.0,261.875,968.9291666666667,0.30000000000000004,47.5,174.0
2020-08-26,44.0,,,,,17.6375,11.1,24.1,58.75,8.829166666666667,11.954166666666666,20.5,40.3,242.25,972.6458333333334,0.0,27.166666666666668,222.875
2020-08-27,34.0,,,,,17.720833333333335,12.6,23.3,62.541666666666664,9.720833333333333,12.129166666666668,22.1,40.7,257.5,973.2916666666666,0.2,21.916666666666668,226.20833333333334
2020-08-28,40.0,,,,,16.95,10.2,23.2,60.458333333333336,8.216666666666667,6.654166666666666,9.4,21.2,301.4166666666667,978.2166666666667,0.0,19.958333333333332,204.33333333333334
2020-08-29,62.0,,,,,19.316666666666666,11.6,26.2,57.583333333333336,10.0375,7.05,10.1,22.0,206.41666666666666,978.9458333333333,0.0,18.25,217.08333333333334
2020-08-30,77.0,,,,,21.254166666666666,14.5,27.7,51.958333333333336,9.758333333333333,10.283333333333333,14.8,30.6,67.54166666666667,978.6291666666666,0.0,7.041666666666667,233.58333333333334
2020-08-31,76.0,,,,,20.983333333333334,12.8,28.5,51.916666666666664,9.6,7.508333333333333,10.5,22.7,78.79166666666667,977.6875,0.0,9.333333333333334,216.91666666666666
2020-09-01,64.0,,,,,21.775000000000002,13.8,29.6,50.583333333333336,9.5625,9.508333333333333,12.9,26.3,239.16666666666666,975.0625,0.0,14.25,232.66666666666666
2020-09-02,59.0,,,,,23.354166666666668,14.6,30.4,45.583333333333336,9.245833333333334,11.1875,18.7,35.6,198.16666666666666,972.4208333333332,0.0,13.875,229.58333333333334
2020-09-03,17.0,,,,,16.091666666666665,12.2,21.5,57.75,7.375,16.9875,22.0,42.8,297.875,970.2375000000001,4.3,62.791666666666664,108.375
2020-09-04,16.0,,,,,10.729166666666666,7.5,12.8,53.125,1.3666666666666665,16.358333333333334,24.7,51.5,325.5416666666667,978.2083333333334,0.0,62.458333333333336,150.16666666666666
2020-09-05,75.0,,,,,9.916666666666666,7.9,12.3,58.833333333333336,2.0833333333333335,9.65,13.0,28.1,280.3333333333333,978.7041666666668,0.30000000000000004,81.5,110.04166666666667
2020-09-06,81.0,,,,,9.370833333333334,5.3,12.5,61.5,1.9583333333333333,10.829166666666666,19.7,37.4,258.8333333333333,975.3375,0.4,74.29166666666667,133.08333333333334
2020-09-07,40.0,,,,,10.379166666666666,7.6,15.6,60.583333333333336,2.8125,15.7875,26.3,47.9,276.2083333333333,974.2041666666668,0.7,84.66666666666667,57.791666666666664
2020-09-08,33.0,,,,,8.804166666666667,3.7,13.0,68.0,2.6333333333333333,9.883333333333333,13.7,29.2,254.20833333333334,979.625,0.0,49.916666666666664,142.125
2020-09-09,61.0,,,,,9.5875,4.1,15.2,64.04166666666667,2.216666666666667,7.2875000000000005,10.4,25.2,77.875,982.8833333333333,0.0,31.5,171.83333333333334
2020-09-10,70.0,,,,,11.3375,5.3,17.0,55.416666666666664,1.7375,6.258333333333333,9.4,18.7,134.375,982.7375000000001,0.0,0.0,218.25
2020-09-11,49.0,,,,,13.595833333333333,5.7,20.1,46.375,1.3708333333333333,12.904166666666667,19.1,32.4,118.45833333333333,980.5166666666668,0.0,42.916666666666664,213.16666666666666
2020-09-12,45.0,,,,,16.095833333333335,10.1,22.7,43.833333333333336,3.0541666666666667,10.091666666666667,16.3,29.9,122.08333333333333,977.0375,0.0,49.666666666666664,192.79166666666666
2020-09-13,60.0,,,,,16.475,6.9,24.6,49.0,3.920833333333333,6.3500000000000005,10.2,17.3,194.16666666666666,976.7375000000001,0.0,53.166666666666664,199.875
2020-09-14,54.0,,,,,18.016666666666666,11.9,24.7,49.625,6.533333333333334,6.020833333333333,9.8,19.1,165.45833333333334,974.2666666666668,0.0,41.625,187.70833333333334
2020-09-15,36.0,,,,,16.516666666666666,11.3,23.3,52.666666666666664,5.883333333333333,18.016666666666666,30.8,56.5,190.125,963.35,2.1,48.791666666666664,151.125
2020-09-16,16.0,,,,,11.779166666666667,8.8,15.4,54.833333333333336,2.6083333333333334,27.758333333333336,39.2,74.2,220.83333333333334,958.3041666666667,0.1,21.083333333333332,172.70833333333334
2020-09-17,11.0,,,,,9.116666666666667,8.0,11.1,76.58333333333333,5.020833333333333,24.929166666666664,36.0,68.4,222.08333333333334,957.4708333333333,6.4,76.95833333333333,86.875
2020-09-18,22.0,,,,,10.8125,8.1,14.9,75.58333333333333,6.479166666666667,17.533333333333335,25.6,45.7,264.6666666666667,974.5083333333333,0.7000000000000001,92.20833333333333,84.91666666666667
2020-09-19,48.0,,,,,13.470833333333333,9.1,18.8,62.958333333333336,5.941666666666666,14.775,24.6,46.8,216.20833333333334,980.2624999999999,0.0,85.0,178.45833333333334
2020-09-20,24.0,,,,,15.575000000000001,9.1,20.2,45.75,3.0875,20.433333333333334,30.0,55.4,177.125,971.6125000000001,0.0,55.458333333333336,176.75
2020-09-21,19.0,,,,,10.575000000000001,7.3,15.9,53.125,1.1624999999999999,19.454166666666666,28.0,50.4,230.83333333333334,966.0291666666667,0.0,52.666666666666664,79.54166666666667
2020-09-22,13.0,,,,,7.0125,5.1,10.1,79.0,3.4916666666666667,18.779166666666665,23.1,48.2,227.125,970.9250000000001,3.6,81.95833333333333,104.29166666666667
2020-09-23,12.0,,,,,7.3999999999999995,5.0,9.6,86.41666666666667,5.216666666666667,25.829166666666666,37.5,69.5,236.58333333333334,963.7166666666667,15.4,94.125,48.416666666666664
2020-09-24,13.0,,,,,6.658333333333334,4.7,8.8,73.45833333333333,2.1,26.308333333333334,35.7,67.3,286.625,966.8625000000001,0.5,61.708333333333336,89.25
2020-09-25,39.0,,,,,6.6625000000000005,4.0,9.7,70.04166666666667,1.375,16.229166666666668,22.6,41.8,325.0416666666667,982.0708333333333,0.0,69.66666666666667,91.04166666666667
2020-09-26,66.0,,,,,7.266666666666667,3.3,11.1,68.33333333333333,1.575,12.262500000000001,18.5,36.0,129.75,987.2458333333334,0.0,54.875,104.375
2020-09-27,82.0,,,,,6.05,1.1,11.6,68.08333333333333,0.016666666666666666,9.320833333333333,12.8,27.4,26.75,989.1291666666666,0.0,44.541666666666664,135.29166666666666
2020-09-28,181.0,,,,,7.345833333333334,0.3,12.4,66.91666666666667,1.1958333333333333,7.483333333333333,12.8,26.3,248.375,987.8083333333334,0.0,44.291666666666664,130.125
2020-09-29,72.0,,,,,9.595833333333333,4.8,15.5,73.625,4.966666666666667,12.533333333333333,19.7,36.7,204.20833333333334,988.4791666666666,0.0,51.291666666666664,109.08333333333333
2020-09-30,72.0,,,,,5.25,-0.2,11.1,60.25,-2.6416666666666666,8.104166666666666,10.2,23.0,76.83333333333333,989.9833333333332,0.0,6.125,169.25
2020-10-01,227.0,,,,,6.095833333333334,-0.9,11.6,60.75,-1.8541666666666667,5.8,9.6,18.7,121.58333333333333,989.1583333333333,0.0,15.166666666666666,129.125
2020-10-02,150.0,,,,,9.516666666666667,4.1,14.5,70.54166666666667,4.233333333333333,5.491666666666667,10.8,22.3,58.208333333333336,987.0916666666667,0.0,62.5,95.5
2020-10-03,71.0,,,,,9.058333333333334,2.5,15.8,76.79166666666667,4.733333333333333,6.791666666666667,9.8,21.2,246.375,981.8375,0.0,78.70833333333333,150.66666666666666
2020-10-04,57.0,,,,,5.816666666666666,2.7,9.5,77.79166666666667,2.0458333333333334,11.470833333333333,19.8,35.6,135.125,979.8916666666668,1.4000000000000001,92.41666666666667,60.958333333333336
2020-10-05,83.0,,,,,0.6999999999999998,-2.5,2.8,60.291666666666664,-6.558333333333334,12.858333333333334,18.5,36.7,86.54166666666667,985.3166666666666,0.0,55.916666666666664,92.375
2020-10-06,43.0,,,,,1.9791666666666667,-3.3,6.2,54.041666666666664,-6.720833333333334,15.733333333333334,25.5,47.5,258.9583333333333,984.3708333333334,0.0,56.791666666666664,137.16666666666666
2020-10-07,47.0,,,,,2.7375000000000003,1.2,4.5,81.20833333333333,-0.38749999999999996,12.487499999999999,21.6,40.7,238.70833333333334,980.75,6.1000000000000005,99.33333333333333,31.125
2020-10-08,67.0,,,,,0.5583333333333333,-2.0,2.4,67.79166666666667,-4.920833333333333,15.233333333333334,21.9,38.9,17.958333333333332,990.0583333333334,0.30000000000000004,80.83333333333333,82.625
2020-10-09,34.0,,,,,1.025,-2.8,4.8,61.791666666666664,-5.7124999999999995,11.179166666666667,18.0,31.3,224.33333333333334,995.1833333333334,0.0,75.29166666666667,118.58333333333333
2020-10-10,26.0,,,,,4.979166666666667,2.1,7.4,61.541666666666664,-1.8166666666666667,14.200000000000001,17.9,31.0,247.875,988.7624999999999,0.0,97.04166666666667,34.208333333333336
2020-10-11,55.0,,,,,6.7749999999999995,4.9,9.9,69.04166666666667,1.4041666666666668,11.295833333333334,15.9,29.2,267.4583333333333,984.8041666666667,0.30000000000000004,79.625,39.833333333333336
2020-10-12,69.0,,,,,7.995833333333334,4.1,13.1,70.75,2.6999999999999997,8.620833333333334,12.3,24.8,275.2916666666667,985.8208333333333,0.0,56.791666666666664,100.875
2020-10-13,67.0,,,,,7.5625,3.0,14.3,67.375,1.3666666666666665,8.429166666666667,11.1,24.1,268.7916666666667,987.2916666666666,0.0,54.208333333333336,130.33333333333334
2020-10-14,78.0,,,,,7.004166666666666,-0.1,15.1,57.833333333333336,-1.7583333333333335,9.741666666666665,13.0,25.6,231.25,986.0,0.0,29.75,130.5
2020-10-15,30.0,,,,,8.666666666666666,3.0,15.5,48.125,-2.3041666666666667,13.424999999999999,20.2,37.8,234.0,983.4333333333334,0.0,43.375,123.29166666666667
2020-10-16,73.0,,,,,8.741666666666665,0.8,16.5,50.166666666666664,-1.9083333333333332,11.791666666666666,16.6,31.3,224.08333333333334,982.0083333333333,0.0,26.125,124.75
